contract_type,job_type,location,salary,title,url
Permanent,full-time,London,Salary negotiable,Finance Systems Analyst,/jobs/finance-systems-analyst/52093892?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Temporary,full-time,Tamworth,£300 - £450 per day,SAP B1 Finance Analyst,/jobs/sap-b1-finance-analyst/52191586?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Liverpool,"£22,000 - £35,000 per annum, inc benefits",Asbestos Surveyor,/jobs/asbestos-surveyor/52239492?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Temporary,full-time,Edinburgh,Salary negotiable,Interim Senior Commercial Finance Analyst,/jobs/interim-senior-commercial-finance-analyst/52218847?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Contract,full-time,London,"£35,000 - £40,000 per annum",Business Systems Analyst,/jobs/business-systems-analyst/52130583?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Burton-on-Trent,"£45,000 - £50,000 per annum",Senior Cost Analyst,/jobs/senior-cost-analyst/52074953?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,London,"£35,000 - £50,000 per annum",Pricing Analyst,/jobs/pricing-analyst/52118144?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
Permanent,full-time,Lynch Wood,"£32,000 - £37,000 per annum",Finance Analyst,/jobs/finance-analyst/52085985?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D59
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,London,"£70,000 - £100,000 per annum",Senior Technical Architecture Analyst,/jobs/senior-technical-architecture-analyst/52147432?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Hounslow,"£32,000 per annum",Graduate Financial Analyst,/jobs/graduate-financial-analyst/52021586?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time or part-time,Nottingham,Salary negotiable,HR Analyst,/jobs/hr-analyst/52074131?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Leeds,"£28,000 - £30,000 per annum",Graduate Equity Analyst ,/jobs/graduate-equity-analyst/51481553?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Birmingham,"£28,000 - £30,000 per annum",Graduate Equity Analyst ,/jobs/graduate-equity-analyst/51481539?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Glasgow,"£28,000 - £30,000 per annum",Graduate Equity Analyst ,/jobs/graduate-equity-analyst/51480780?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Coalville,"£45,000 - £60,000 per annum",Finance Analyst,/jobs/finance-analyst/52028922?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Leatherhead,Competitive salary,Talent and Development Analyst,/jobs/talent-and-development-analyst/52221117?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Contract,full-time,Belgium,€500 - €515 per day,"Cyber security Data  Engineer-SIEM,Service Delivery- MONS",/jobs/cyber-security-data-engineer-siemservice-delivery-mons/52175043?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Cornwall,"£50,952 - £57,349 per annum",Senior Business Analyst,/jobs/senior-business-analyst/52175093?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,St. Albans,"£32,000 - £35,000 per annum",Reconciliations Analyst,/jobs/reconciliations-analyst/52060511?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,London,Competitive salary,"Investment Analyst - Single Family Office, London",/jobs/investment-analyst-single-family-office-london/52179339?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Contract,full-time,London,Salary negotiable,Senior Test Analyst,/jobs/senior-test-analyst/52234158?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Essex,"£40,000 - £42,000 per annum",Financial Analyst,/jobs/financial-analyst/52004284?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,City of London,"£40,000 - £50,000 per annum",Senior Operations Analyst,/jobs/senior-operations-analyst/52084503?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Hemel Hempstead,"£23,000 - £30,000 per annum",Pension Analyst,/jobs/pension-analyst/52097388?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,South Yorkshire,"£45,000 - £50,000 per annum",Sustainability Analyst,/jobs/sustainability-analyst/52210262?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Rugby,"£35,000 per annum",Commercial Analyst,/jobs/commercial-analyst/52173029?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Hounslow,"£32,000 per annum",Trainee Finance Analyst,/jobs/trainee-finance-analyst/52021593?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,London,"£45,000 - £55,000 per annum",Senior Pricing Analyst,/jobs/senior-pricing-analyst/51885261?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Corsham,"£50,000 - £70,000 per annum",Senior Principal Operational Analyst Consultant ,/jobs/senior-principal-operational-analyst-consultant/52135943?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,"Hawthorn, Corsham","£45,000 - £70,000 per annum",Senior Operational Analyst Consultant ,/jobs/senior-operational-analyst-consultant/51623896?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Leicestershire,"£40,000 - £45,000 per annum",Business Analyst - Automotive - up to 45K - Hybrid Leicester,/jobs/business-analyst-automotive-up-to-45k-hybrid-leicester/52168367?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,Wirral,"£30,000 - £35,000 per annum",Graduate Finance Analyst,/jobs/graduate-finance-analyst/52140253?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
Permanent,full-time,South West England,"£50,000 - £60,000 per annum",FP&A Analyst,/jobs/fp-a-analyst/52101250?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D60
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Temporary,full-time,Manchester,£18.10 per hour,IT Data Analyst,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Shepperton,"£30,000 - £32,000 per annum",Pricing Analyst- Freight ,/jobs/pricing-analyst-freight/52024906?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Manchester,"£30,000 - £40,000 per annum",ERP Support Analyst,/jobs/erp-support-analyst/51911600?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Stevenage,£35 per hour,Supplier On-Boarding and Risk Management Analyst,/jobs/supplier-on-boarding-and-risk-management-analyst/52122204?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Winchester,"£40,000 - £70,000 per annum",Software Engineer Analyst ,/jobs/software-engineer-analyst/52119799?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£50,000 - £70,000 per annum, negotiable",Senior Analyst - Energy Transition,/jobs/senior-analyst-energy-transition/52142640?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Liverpool,Competitive salary,Senior QC Analyst,/jobs/senior-qc-analyst/52143510?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Contract,full-time,Hertfordshire,£25 - £35 per hour,On-Boarding and risk management Analyst,/jobs/on-boarding-and-risk-management-analyst/52100576?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,South West London,"£35,000 - £45,000 per annum",Systems Accountant,/jobs/systems-accountant/52001487?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Contract,full-time,London,£290 - £300 per day,P2P GPO: Purchase to Pay Senior Analyst,/jobs/p2p-gpo-purchase-to-pay-senior-analyst/52174051?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£50,000 - £60,000 per annum",Financial Planning Analysis,/jobs/financial-planning-analysis/52191254?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Nottingham,"£45,000 - £50,000 per annum",Senior Cost Analyst,/jobs/senior-cost-analyst/52035618?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£60,000 - £70,000 per annum",Information Security Analyst ,/jobs/information-security-analyst/52188284?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Peterborough,"£30,000 - £40,000 per annum",2nd Line Engineer,/jobs/2nd-line-engineer/52155877?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£35,000 - £40,000 per annum",Reward and Benefits Analyst,/jobs/reward-and-benefits-analyst/52131971?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£70,000 - £80,000 per annum",Business Analyst - Banking,/jobs/business-analyst-banking/52014703?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£45,000 - £50,000 per annum",Benefits Analyst Team Leader,/jobs/benefits-analyst-team-leader/52010877?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Contract,full-time,London,£600 - £650 per day,O2C Business Analyst,/jobs/o2c-business-analyst/52203067?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Manchester,"£40,000 - £50,000 per annum",Technical Business Analyst,/jobs/technical-business-analyst/52061835?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,City of London,"£90,000 - £100,000 per annum",Senior Information Security Analyst,/jobs/senior-information-security-analyst/52102649?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,North London,"£37,000 - £42,000 per annum",Finance Analyst,/jobs/finance-analyst/52230415?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£30,000 - £32,000 per annum",Problem & Change Analyst - 1 Year FTC,/jobs/problem-change-analyst-1-year-ftc/52032443?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Horsham,Salary negotiable,Corporate Action Analyst,/jobs/corporate-action-analyst/52021145?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Contract,full-time,Renfrew,"£24,000 per annum",Technical Support Engineer / IT Service Desk Analyst / Graduate Programme,/jobs/technical-support-engineer-it-service-desk-analyst-graduate-programme/52144053?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,Harlow,"£45,000 - £50,000 per annum",Business Systems Analyst,/jobs/business-systems-analyst/51999129?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
Permanent,full-time,London,"£50,000 - £60,000 per annum",Finance Analyst - FMCG,/jobs/finance-analyst-fmcg/52102858?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D61
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Hounslow,"£32,000 per annum",Graduate Financial Analyst,/jobs/graduate-financial-analyst/52021586?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Leicester,"£32,000 - £38,000 per annum",Credit Analyst,/jobs/credit-analyst/52102942?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,London,AUD$300 - AUD$350 per annum,Performance analyst/ Power BI developer,/jobs/performance-analyst-power-bi-developer/52145751?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Leatherhead,Competitive salary,Talent and Development Analyst,/jobs/talent-and-development-analyst/52221117?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,"Richmond, Surrey","£45,000 - £50,000 per annum, inc benefits",Finance Analyst,/jobs/finance-analyst/52010622?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Contract,full-time,London,"£48,000 - £58,000 per annum",Finance Systems Analyst,/jobs/finance-systems-analyst/52030548?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,City of London,"£40,000 - £50,000 per annum",Senior Operations Analyst,/jobs/senior-operations-analyst/52084503?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Contract,full-time,London,Salary negotiable,Senior Test Analyst,/jobs/senior-test-analyst/52234158?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,London,Competitive salary,"Investment Analyst - Single Family Office, London",/jobs/investment-analyst-single-family-office-london/52179339?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,"Chorley, Nantwich","£40,000 - £50,000 per annum",Senior Web Analyst,/jobs/senior-web-analyst/52079308?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,London,Competitive salary,Commerical Financial Analyst,/jobs/commerical-financial-analyst/52221323?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,West Midlands (Region),Competitive salary,EDI Analyst,/jobs/edi-analyst/52091131?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,South Yorkshire,"£45,000 - £50,000 per annum",Sustainability Analyst,/jobs/sustainability-analyst/52210262?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Rugby,"£35,000 per annum",Commercial Analyst,/jobs/commercial-analyst/52173029?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Leeds,Salary not specified,"Cost Analyst - Market Leading Business, Leeds Area.",/jobs/cost-analyst-market-leading-business-leeds-area/52215374?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Diss,"£30,000 - £45,000 per annum",Finance Analyst,/jobs/finance-analyst/52168876?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Alfreton,"£27,000 - £35,000 per annum",PMO Analyst,/jobs/pmo-analyst/52216908?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Contract,full-time,London,£350 - £400 per day,Senior Test Analyst,/jobs/senior-test-analyst/52216679?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,London,"£75,000 - £85,000 per annum",Quantitative Analyst - Insurance,/jobs/quantitative-analyst-insurance/52130702?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Leicestershire,"£40,000 - £45,000 per annum",Business Analyst - Automotive - up to 45K - Hybrid Leicester,/jobs/business-analyst-automotive-up-to-45k-hybrid-leicester/52168367?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Wirral,"£30,000 - £35,000 per annum",Graduate Finance Analyst,/jobs/graduate-finance-analyst/52140253?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Hoddesdon,Competitive salary,Senior Finance Support Analyst,/jobs/senior-finance-support-analyst/52173988?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,South West England,"£50,000 - £60,000 per annum",FP&A Analyst,/jobs/fp-a-analyst/52101250?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Contract,full-time,London,£22.85 per hour,Senior Fraud Analyst Contract,/jobs/senior-fraud-analyst-contract/52208358?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
Permanent,full-time,Diss,"£35,000 - £55,000 per annum",Finance Analyst,/jobs/finance-analyst/52060567?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D62
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D63
Permanent,full-time,Loughborough,Competitive salary,Risk Data Analyst,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D63
Permanent,full-time,"Richmond, Surrey","£45,000 - £50,000 per annum, inc benefits",Finance Analyst,/jobs/finance-analyst/52010622?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D63
Permanent,full-time,Hoddesdon,Competitive salary,Senior Finance Support Analyst,/jobs/senior-finance-support-analyst/52173988?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D63
Permanent,full-time,Wolverton Mill,"£50,000 - £65,000 per annum",Finance Manager Operations,/jobs/finance-manager-operations/52052472?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D63
Contract,full-time,London,£275 - £300 per day,P2P Analyst - Functional Process Analyst,/jobs/p2p-analyst-functional-process-analyst/51989761?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D63
